,game_number,victory_rank,survival_rank,tactic_rank,overall_rank,units
64852,64852,S,S,S,S,Dart-Erk-Hector
64853,64853,F,S,S,D,Rebecca-Lowen-Hector
64854,64854,S,S,S,S,Raven-Oswin-Lyn
64855,64855,S,A,S,S,Lowen-Florina-Hector
64856,64856,S,S,S,S,Matthew-Sain-Lyn
64857,64857,F,S,S,D,Raven-Heath-Hector
64858,64858,S,S,S,S,Matthew-Oswin-Hector
64859,64859,S,S,S,S,Kent-Dart-Hector
64860,64860,S,S,S,S,Dart-Oswin-Eliwood
64861,64861,S,S,S,S,Rebecca-Rebecca-Eliwood
64862,64862,S,S,S,S,Raven-Canas-Lyn
64863,64863,F,S,S,D,Rath-Marcus-Lyn
64864,64864,S,S,S,S,Rebecca-Guy-Hector
64865,64865,S,S,S,S,Bartre-Heath-Hector
64866,64866,S,S,S,S,Oswin-Guy-Lyn
64867,64867,S,S,S,S,Dart-Raven-Hector
64868,64868,S,S,S,S,Marcus-Canas-Lyn
64869,64869,S,A,S,S,Florina-Kent-Hector
64870,64870,S,S,S,S,Rath-Raven-Eliwood
64871,64871,S,S,S,S,Florina-Rath-Eliwood
64872,64872,S,S,S,S,Lucius-Matthew-Hector
64873,64873,S,S,S,S,Dorcas-Lowen-Lyn
64874,64874,F,S,S,D,Heath-Erk-Lyn
64875,64875,S,S,S,S,Oswin-Dart-Eliwood
64876,64876,S,S,S,S,Heath-Dorcas-Lyn
64877,64877,S,S,S,S,Lucius-Guy-Lyn
64878,64878,S,S,S,S,Heath-Lucius-Hector
64879,64879,S,S,S,S,Lucius-Raven-Hector
64880,64880,S,S,S,S,Erk-Lucius-Eliwood
64881,64881,S,S,S,S,Lucius-Raven-Eliwood
64882,64882,F,S,S,D,Rebecca-Rath-Lyn
64883,64883,F,S,S,D,Matthew-Florina-Lyn
64884,64884,S,B,S,A,Rebecca-Sain-Lyn
64885,64885,S,S,S,S,Lowen-Guy-Lyn
64886,64886,S,A,S,S,Florina-Canas-Eliwood
64887,64887,S,S,S,S,Marcus-Lucius-Eliwood
64888,64888,S,S,S,S,Heath-Rath-Lyn
64889,64889,S,S,S,S,Rebecca-Dorcas-Eliwood
64890,64890,S,S,S,S,Heath-Rebecca-Lyn
64891,64891,S,S,S,S,Erk-Heath-Lyn
64892,64892,F,S,S,D,Lowen-Sain-Lyn
64893,64893,S,S,S,S,Raven-Bartre-Lyn
64894,64894,S,S,S,S,Rebecca-Sain-Hector
64895,64895,S,S,S,S,Lowen-Dorcas-Eliwood
64896,64896,S,S,S,S,Dorcas-Rebecca-Lyn
64897,64897,S,S,S,S,Florina-Canas-Lyn
64898,64898,F,B,S,D,Kent-Erk-Lyn
64899,64899,F,S,S,D,Lucius-Rebecca-Lyn
64900,64900,F,S,S,D,Lucius-Kent-Lyn
64901,64901,S,S,S,S,Sain-Guy-Lyn
64902,64902,S,S,S,S,Lucius-Heath-Eliwood
64903,64903,S,S,S,S,Rath-Matthew-Eliwood
64904,64904,F,S,S,D,Rebecca-Bartre-Eliwood
64905,64905,S,S,S,S,Rebecca-Dart-Hector
64906,64906,S,S,S,S,Erk-Sain-Lyn
64907,64907,S,S,S,S,Canas-Heath-Hector
64908,64908,S,A,S,S,Guy-Canas-Eliwood
64909,64909,F,S,S,D,Lowen-Matthew-Lyn
64910,64910,S,S,S,S,Matthew-Marcus-Eliwood
64911,64911,S,S,S,S,Rebecca-Rath-Lyn
64912,64912,S,S,S,S,Lowen-Guy-Hector
64913,64913,S,B,S,A,Sain-Erk-Eliwood
64914,64914,F,S,S,D,Oswin-Lowen-Lyn
64915,64915,S,S,S,S,Bartre-Lowen-Eliwood
64916,64916,S,S,S,S,Marcus-Lowen-Hector
64917,64917,S,S,S,S,Rath-Oswin-Lyn
64918,64918,S,S,S,S,Guy-Heath-Eliwood
64919,64919,S,S,S,S,Lucius-Erk-Lyn
64920,64920,S,S,S,S,Sain-Guy-Lyn
64921,64921,F,A,S,D,Matthew-Rebecca-Eliwood
64922,64922,S,S,A,S,Bartre-Lowen-Eliwood
64923,64923,S,S,S,S,Dart-Erk-Eliwood
64924,64924,S,A,S,S,Erk-Matthew-Lyn
64925,64925,S,S,S,S,Canas-Sain-Lyn
64926,64926,F,A,S,D,Kent-Guy-Lyn
64927,64927,S,S,S,S,Raven-Dorcas-Hector
64928,64928,S,S,S,S,Lowen-Guy-Hector
64929,64929,F,S,S,D,Bartre-Heath-Eliwood
64930,64930,S,S,S,S,Oswin-Rebecca-Lyn
64931,64931,S,S,S,S,Oswin-Heath-Lyn
64932,64932,S,S,S,S,Lucius-Rebecca-Hector
64933,64933,S,S,S,S,Sain-Canas-Hector
64934,64934,S,S,S,S,Raven-Dorcas-Eliwood
64935,64935,S,S,S,S,Raven-Guy-Eliwood
64936,64936,S,S,S,S,Dart-Rath-Lyn
64937,64937,S,A,S,S,Erk-Bartre-Hector
64938,64938,F,A,S,D,Florina-Guy-Eliwood
64939,64939,F,S,S,D,Dorcas-Rebecca-Lyn
64940,64940,S,S,S,S,Oswin-Raven-Lyn
64941,64941,S,S,S,S,Lowen-Guy-Eliwood
64942,64942,S,S,S,S,Rebecca-Dart-Eliwood
64943,64943,S,S,S,S,Erk-Rath-Eliwood
64944,64944,S,S,S,S,Rebecca-Dorcas-Eliwood
64945,64945,S,A,S,S,Florina-Sain-Lyn
64946,64946,S,S,S,S,Florina-Heath-Hector
64947,64947,F,S,S,D,Dart-Guy-Lyn
64948,64948,S,S,S,S,Erk-Florina-Hector
64949,64949,F,S,S,D,Marcus-Guy-Lyn
64950,64950,S,S,S,S,Lowen-Rebecca-Eliwood
64951,64951,S,S,S,S,Rebecca-Lucius-Hector
64952,64952,S,A,S,S,Lowen-Dorcas-Eliwood
64953,64953,S,S,S,S,Matthew-Rebecca-Hector
64954,64954,F,S,S,D,Florina-Rebecca-Lyn
64955,64955,S,S,S,S,Rebecca-Oswin-Eliwood
64956,64956,S,A,S,S,Rath-Bartre-Eliwood
64957,64957,F,S,S,D,Lucius-Oswin-Eliwood
64958,64958,S,S,S,S,Kent-Oswin-Lyn
64959,64959,S,S,S,S,Oswin-Marcus-Hector
64960,64960,S,A,S,S,Sain-Canas-Hector
64961,64961,F,S,S,D,Oswin-Bartre-Eliwood
64962,64962,S,S,S,S,Bartre-Erk-Eliwood
64963,64963,S,S,S,S,Kent-Guy-Lyn
64964,64964,S,S,S,S,Oswin-Dorcas-Eliwood
64965,64965,S,S,S,S,Kent-Marcus-Hector
64966,64966,S,S,S,S,Lowen-Dart-Lyn
64967,64967,S,S,S,S,Lucius-Oswin-Lyn
64968,64968,S,S,S,S,Sain-Bartre-Eliwood
64969,64969,F,S,S,D,Bartre-Canas-Lyn
64970,64970,F,B,S,D,Matthew-Kent-Lyn
64971,64971,S,S,S,S,Oswin-Kent-Hector
64972,64972,S,S,S,S,Matthew-Oswin-Hector
64973,64973,S,A,S,S,Rath-Kent-Eliwood
64974,64974,S,S,S,S,Matthew-Heath-Hector
64975,64975,S,A,S,S,Erk-Raven-Hector
64976,64976,S,S,S,S,Sain-Oswin-Lyn
64977,64977,F,S,S,D,Bartre-Matthew-Eliwood
64978,64978,S,S,S,S,Rath-Lowen-Hector
64979,64979,S,S,S,S,Raven-Canas-Lyn
64980,64980,S,A,S,S,Heath-Florina-Hector
64981,64981,S,S,S,S,Marcus-Rath-Eliwood
64982,64982,S,S,S,S,Bartre-Rebecca-Eliwood
64983,64983,F,A,S,D,Bartre-Kent-Lyn
64984,64984,S,S,S,S,Marcus-Heath-Eliwood
64985,64985,F,S,S,D,Matthew-Rebecca-Lyn
64986,64986,S,S,S,S,Erk-Guy-Hector
64987,64987,S,S,S,S,Dart-Guy-Eliwood
64988,64988,S,S,S,S,Heath-Kent-Hector
64989,64989,S,S,S,S,Marcus-Guy-Lyn
64990,64990,F,S,S,D,Dart-Guy-Lyn
64991,64991,F,S,S,D,Dart-Guy-Lyn
64992,64992,F,S,S,D,Guy-Dorcas-Lyn
64993,64993,S,S,S,S,Dart-Rebecca-Lyn
64994,64994,S,S,S,S,Bartre-Florina-Eliwood
64995,64995,F,S,S,D,Dorcas-Oswin-Lyn
64996,64996,F,S,S,D,Canas-Florina-Lyn
64997,64997,S,S,S,S,Lowen-Bartre-Hector
64998,64998,S,S,S,S,Heath-Kent-Lyn
64999,64999,S,S,S,S,Marcus-Matthew-Eliwood
65000,65000,F,A,S,D,Bartre-Erk-Eliwood
65001,65001,S,S,S,S,Florina-Erk-Eliwood
65002,65002,S,S,S,S,Dorcas-Raven-Lyn
65003,65003,S,S,S,S,Lowen-Guy-Hector
65004,65004,S,S,S,S,Sain-Erk-Eliwood
65005,65005,S,S,S,S,Rebecca-Lowen-Hector
65006,65006,S,S,S,S,Rebecca-Rath-Lyn
65007,65007,S,S,S,S,Lowen-Marcus-Eliwood
65008,65008,F,S,S,D,Guy-Rebecca-Lyn
65009,65009,S,S,S,S,Canas-Rebecca-Eliwood
65010,65010,S,S,S,S,Bartre-Sain-Eliwood
65011,65011,S,S,S,S,Rath-Matthew-Lyn
65012,65012,S,S,S,S,Oswin-Matthew-Hector
65013,65013,F,S,S,D,Raven-Oswin-Lyn
65014,65014,F,A,S,D,Dorcas-Matthew-Eliwood
65015,65015,S,S,S,S,Lowen-Bartre-Lyn
65016,65016,S,A,S,S,Erk-Lowen-Hector
65017,65017,F,A,S,D,Rebecca-Dorcas-Eliwood
65018,65018,F,A,S,D,Erk-Florina-Lyn
65019,65019,F,S,S,D,Sain-Lucius-Eliwood
65020,65020,S,S,S,S,Lucius-Canas-Hector
65021,65021,S,S,S,S,Marcus-Raven-Eliwood
65022,65022,S,S,S,S,Matthew-Oswin-Eliwood
65023,65023,S,S,S,S,Lucius-Rebecca-Lyn
65024,65024,S,S,S,S,Guy-Raven-Lyn
65025,65025,S,S,S,S,Lucius-Rath-Eliwood
65026,65026,F,B,S,D,Rebecca-Matthew-Eliwood
65027,65027,S,S,S,S,Lucius-Rath-Lyn
65028,65028,S,S,S,S,Dorcas-Rebecca-Eliwood
65029,65029,S,S,S,S,Erk-Dorcas-Hector
65030,65030,S,S,S,S,Erk-Lowen-Lyn
65031,65031,F,A,S,D,Rebecca-Rath-Lyn
65032,65032,F,S,S,D,Rebecca-Rath-Lyn
65033,65033,S,S,S,S,Kent-Dorcas-Hector
65034,65034,S,A,S,S,Matthew-Dorcas-Eliwood
65035,65035,S,S,S,S,Oswin-Florina-Eliwood
65036,65036,S,S,S,S,Dart-Dorcas-Lyn
65037,65037,F,S,S,D,Lucius-Canas-Lyn
65038,65038,S,A,S,S,Erk-Dart-Hector
65039,65039,F,B,S,D,Sain-Erk-Hector
65040,65040,S,A,S,S,Matthew-Florina-Hector
65041,65041,S,A,S,S,Matthew-Guy-Eliwood
65042,65042,S,S,S,S,Lowen-Dorcas-Lyn
65043,65043,S,S,S,S,Guy-Bartre-Hector
65044,65044,S,S,S,S,Canas-Sain-Lyn
65045,65045,S,A,S,S,Erk-Kent-Hector
65046,65046,S,S,S,S,Erk-Lucius-Hector
65047,65047,F,S,S,D,Erk-Florina-Eliwood
65048,65048,S,S,S,S,Florina-Guy-Hector
65049,65049,S,S,S,S,Sain-Dorcas-Lyn
65050,65050,S,S,S,S,Lucius-Erk-Lyn
65051,65051,S,S,S,S,Rath-Canas-Lyn
65052,65052,S,S,S,S,Sain-Canas-Hector
65053,65053,S,S,S,S,Canas-Matthew-Hector
65054,65054,S,S,S,S,Kent-Oswin-Hector
65055,65055,F,S,S,D,Kent-Lowen-Lyn
65056,65056,S,A,S,S,Rebecca-Canas-Eliwood
65057,65057,S,S,S,S,Heath-Canas-Eliwood
65058,65058,S,S,S,S,Kent-Rebecca-Lyn
65059,65059,F,B,S,D,Rebecca-Kent-Lyn
65060,65060,S,S,S,S,Guy-Lowen-Eliwood
65061,65061,F,S,S,D,Florina-Rath-Hector
65062,65062,S,S,S,S,Dorcas-Oswin-Lyn
65063,65063,S,S,S,S,Canas-Guy-Eliwood
65064,65064,S,S,S,S,Marcus-Dorcas-Hector
65065,65065,S,A,S,S,Florina-Raven-Eliwood
65066,65066,S,S,S,S,Dart-Lucius-Hector
65067,65067,S,S,S,S,Kent-Sain-Lyn
65068,65068,S,A,S,S,Erk-Sain-Lyn
65069,65069,S,A,S,S,Sain-Guy-Hector
65070,65070,S,S,S,S,Oswin-Florina-Eliwood
65071,65071,S,S,S,S,Oswin-Sain-Lyn
65072,65072,S,S,S,S,Kent-Heath-Lyn
65073,65073,F,S,S,D,Dart-Rebecca-Lyn
65074,65074,F,S,S,D,Lucius-Matthew-Lyn
65075,65075,S,S,S,S,Kent-Dart-Hector
65076,65076,S,S,S,S,Marcus-Canas-Eliwood
65077,65077,S,S,S,S,Florina-Guy-Eliwood
65078,65078,S,S,S,S,Matthew-Rebecca-Eliwood
65079,65079,S,S,S,S,Lucius-Rebecca-Eliwood
65080,65080,S,S,S,S,Heath-Sain-Hector
65081,65081,S,S,S,S,Matthew-Raven-Lyn
65082,65082,S,S,S,S,Marcus-Oswin-Lyn
65083,65083,S,S,S,S,Guy-Florina-Lyn
65084,65084,S,S,S,S,Oswin-Dorcas-Eliwood
65085,65085,S,S,S,S,Canas-Lowen-Eliwood
65086,65086,S,S,S,S,Lucius-Florina-Eliwood
65087,65087,S,S,S,S,Sain-Oswin-Lyn
65088,65088,S,S,S,S,Canas-Bartre-Lyn
65089,65089,S,S,S,S,Dorcas-Erk-Eliwood
65090,65090,S,S,S,S,Raven-Dart-Lyn
65091,65091,S,A,S,S,Erk-Raven-Hector
65092,65092,S,S,S,S,Canas-Lucius-Hector
65093,65093,S,S,S,S,Kent-Heath-Eliwood
65094,65094,S,A,S,S,Lucius-Lowen-Hector
65095,65095,S,S,S,S,Raven-Sain-Eliwood
65096,65096,F,S,S,D,Oswin-Rebecca-Eliwood
65097,65097,F,S,S,D,Canas-Marcus-Hector
65098,65098,S,A,S,S,Matthew-Rebecca-Lyn
65099,65099,S,S,S,S,Lucius-Guy-Lyn
65100,65100,S,S,S,S,Canas-Heath-Eliwood
65101,65101,S,S,S,S,Bartre-Guy-Hector
65102,65102,S,S,S,S,Guy-Lucius-Eliwood
65103,65103,S,S,S,S,Erk-Rebecca-Hector
65104,65104,S,S,S,S,Rebecca-Matthew-Hector
65105,65105,S,S,S,S,Rebecca-Lucius-Lyn
65106,65106,S,A,S,S,Rebecca-Florina-Lyn
65107,65107,F,S,S,D,Florina-Canas-Eliwood
65108,65108,S,S,S,S,Florina-Heath-Lyn
65109,65109,S,S,S,S,Matthew-Kent-Lyn
65110,65110,S,A,S,S,Rebecca-Sain-Hector
65111,65111,S,S,S,S,Dart-Lowen-Eliwood
65112,65112,S,S,S,S,Oswin-Rath-Hector
65113,65113,S,S,S,S,Matthew-Rebecca-Hector
65114,65114,S,S,S,S,Heath-Raven-Lyn
65115,65115,F,A,S,D,Florina-Erk-Hector
65116,65116,S,S,S,S,Dorcas-Heath-Lyn
65117,65117,S,S,S,S,Erk-Sain-Lyn
65118,65118,F,S,S,D,Rath-Matthew-Lyn
65119,65119,F,S,S,D,Florina-Marcus-Eliwood
65120,65120,S,S,S,S,Guy-Rebecca-Hector
65121,65121,S,S,S,S,Bartre-Matthew-Hector
65122,65122,S,A,S,S,Sain-Rath-Hector
65123,65123,S,S,S,S,Dorcas-Marcus-Lyn
65124,65124,F,S,S,D,Sain-Canas-Lyn
65125,65125,F,S,S,D,Rebecca-Matthew-Eliwood
65126,65126,F,A,S,D,Rebecca-Rebecca-Lyn
65127,65127,S,S,S,S,Guy-Erk-Lyn
65128,65128,S,S,S,S,Guy-Canas-Eliwood
65129,65129,S,A,S,S,Bartre-Rebecca-Eliwood
65130,65130,S,S,S,S,Kent-Matthew-Hector
65131,65131,S,S,S,S,Rath-Sain-Eliwood
65132,65132,S,S,S,S,Rebecca-Bartre-Hector
65133,65133,S,S,S,S,Canas-Rebecca-Eliwood
65134,65134,S,S,S,S,Lowen-Rath-Hector
65135,65135,S,S,S,S,Rath-Bartre-Lyn
65136,65136,S,A,S,S,Florina-Lucius-Eliwood
65137,65137,S,S,S,S,Rath-Florina-Hector
65138,65138,S,S,S,S,Sain-Marcus-Lyn
65139,65139,S,S,S,S,Kent-Rebecca-Lyn
65140,65140,S,A,S,S,Erk-Kent-Hector
65141,65141,S,A,S,S,Lucius-Erk-Hector
65142,65142,S,S,S,S,Guy-Canas-Lyn
65143,65143,S,S,S,S,Raven-Bartre-Eliwood
65144,65144,S,S,S,S,Erk-Lowen-Lyn
65145,65145,S,S,S,S,Guy-Rath-Hector
65146,65146,S,A,S,S,Marcus-Matthew-Lyn
65147,65147,S,S,S,S,Guy-Matthew-Lyn
65148,65148,S,S,S,S,Dart-Canas-Eliwood
65149,65149,S,S,S,S,Kent-Oswin-Lyn
65150,65150,S,S,S,S,Rath-Lowen-Hector
65151,65151,S,A,S,S,Kent-Bartre-Lyn
65152,65152,F,S,S,D,Kent-Rath-Lyn
65153,65153,S,A,B,A,Lowen-Florina-Hector
65154,65154,S,S,S,S,Heath-Sain-Eliwood
65155,65155,S,S,S,S,Erk-Rebecca-Hector
65156,65156,F,S,S,D,Rath-Lowen-Lyn
65157,65157,S,S,S,S,Lowen-Lucius-Eliwood
65158,65158,F,A,S,D,Dart-Lowen-Lyn
65159,65159,S,S,S,S,Kent-Florina-Hector
65160,65160,S,S,S,S,Bartre-Lucius-Eliwood
65161,65161,S,A,S,S,Dorcas-Erk-Lyn
65162,65162,S,S,S,S,Marcus-Kent-Eliwood
65163,65163,S,S,S,S,Rebecca-Guy-Lyn
65164,65164,S,A,S,S,Rebecca-Florina-Hector
65165,65165,F,S,S,D,Lowen-Heath-Lyn
65166,65166,F,S,S,D,Rebecca-Raven-Eliwood
65167,65167,S,S,S,S,Heath-Rebecca-Hector
65168,65168,S,S,S,S,Marcus-Bartre-Hector
65169,65169,S,S,S,S,Lowen-Oswin-Hector
65170,65170,S,S,S,S,Matthew-Lowen-Eliwood
65171,65171,S,S,S,S,Sain-Dart-Eliwood
65172,65172,S,S,S,S,Kent-Raven-Eliwood
65173,65173,S,A,S,S,Canas-Kent-Lyn
65174,65174,S,S,S,S,Dart-Rebecca-Lyn
65175,65175,S,S,S,S,Dorcas-Florina-Hector
65176,65176,F,S,S,D,Florina-Bartre-Lyn
65177,65177,S,S,S,S,Lowen-Rebecca-Lyn
65178,65178,S,S,S,S,Heath-Oswin-Lyn
65179,65179,S,S,S,S,Kent-Lucius-Hector
65180,65180,F,S,S,D,Dart-Guy-Lyn
65181,65181,S,S,S,S,Canas-Sain-Hector
65182,65182,S,S,S,S,Sain-Lucius-Lyn
65183,65183,S,A,S,S,Lowen-Florina-Hector
65184,65184,S,S,S,S,Heath-Oswin-Eliwood
65185,65185,S,S,S,S,Guy-Marcus-Lyn
65186,65186,S,S,S,S,Dart-Kent-Hector
65187,65187,F,S,S,D,Kent-Rebecca-Lyn
65188,65188,S,S,S,S,Dart-Rath-Lyn
65189,65189,S,S,S,S,Canas-Lowen-Hector
65190,65190,S,S,S,S,Lowen-Raven-Eliwood
65191,65191,S,S,S,S,Rebecca-Rebecca-Eliwood
65192,65192,S,S,S,S,Guy-Dorcas-Hector
65193,65193,S,S,S,S,Oswin-Lowen-Eliwood
65194,65194,S,S,S,S,Sain-Raven-Hector
65195,65195,S,S,S,S,Guy-Sain-Eliwood
65196,65196,S,S,S,S,Dart-Canas-Eliwood
65197,65197,S,A,S,S,Bartre-Rath-Hector
65198,65198,S,S,S,S,Oswin-Kent-Lyn
65199,65199,F,A,S,D,Matthew-Dart-Lyn
65200,65200,S,S,S,S,Guy-Dorcas-Hector
65201,65201,S,S,S,S,Marcus-Kent-Hector
65202,65202,S,S,S,S,Guy-Marcus-Lyn
65203,65203,S,S,S,S,Rebecca-Marcus-Lyn
65204,65204,S,S,S,S,Raven-Canas-Hector
65205,65205,S,S,S,S,Heath-Rebecca-Eliwood
65206,65206,S,S,S,S,Erk-Rebecca-Lyn
65207,65207,F,S,S,D,Rebecca-Dorcas-Lyn
65208,65208,S,A,S,S,Erk-Florina-Lyn
65209,65209,F,S,S,D,Matthew-Raven-Eliwood
65210,65210,F,S,S,D,Bartre-Canas-Eliwood
65211,65211,S,S,S,S,Dart-Lowen-Lyn
65212,65212,S,S,S,S,Matthew-Marcus-Lyn
65213,65213,S,S,S,S,Marcus-Lucius-Hector
65214,65214,F,S,S,D,Rath-Rebecca-Lyn
65215,65215,F,S,S,D,Dorcas-Heath-Eliwood
65216,65216,F,S,S,D,Bartre-Lucius-Eliwood
65217,65217,F,S,S,D,Raven-Dart-Lyn
65218,65218,S,S,S,S,Sain-Dart-Eliwood
65219,65219,S,S,S,S,Canas-Raven-Lyn
65220,65220,S,S,S,S,Heath-Florina-Hector
65221,65221,S,S,S,S,Lucius-Heath-Eliwood
65222,65222,S,S,S,S,Marcus-Dorcas-Hector
65223,65223,S,A,S,S,Florina-Rath-Eliwood
65224,65224,F,S,S,D,Lowen-Oswin-Lyn
65225,65225,S,S,S,S,Kent-Bartre-Lyn
65226,65226,S,A,S,S,Bartre-Florina-Hector
65227,65227,S,A,S,S,Matthew-Oswin-Eliwood
65228,65228,S,S,S,S,Lucius-Raven-Hector
65229,65229,S,S,S,S,Kent-Sain-Eliwood
65230,65230,S,A,S,S,Rath-Erk-Lyn
65231,65231,S,A,S,S,Lowen-Matthew-Eliwood
65232,65232,S,S,S,S,Canas-Marcus-Eliwood
65233,65233,S,S,S,S,Raven-Dorcas-Hector
65234,65234,S,S,S,S,Guy-Lucius-Hector
65235,65235,S,S,S,S,Oswin-Dorcas-Hector
65236,65236,S,S,S,S,Lucius-Florina-Eliwood
65237,65237,S,S,S,S,Kent-Marcus-Hector
65238,65238,S,S,S,S,Oswin-Rebecca-Eliwood
65239,65239,S,S,S,S,Marcus-Erk-Eliwood
65240,65240,S,A,S,S,Dorcas-Matthew-Hector
65241,65241,S,S,S,S,Kent-Canas-Hector
65242,65242,S,S,S,S,Kent-Marcus-Lyn
65243,65243,S,S,S,S,Oswin-Rath-Eliwood
65244,65244,F,S,S,D,Lucius-Raven-Eliwood
65245,65245,F,S,S,D,Sain-Oswin-Lyn
65246,65246,S,S,S,S,Marcus-Bartre-Eliwood
65247,65247,S,S,S,S,Matthew-Rath-Hector
65248,65248,S,A,S,S,Guy-Erk-Lyn
65249,65249,S,S,S,S,Bartre-Oswin-Lyn
65250,65250,S,S,S,S,Canas-Florina-Eliwood
65251,65251,S,S,S,S,Rath-Rebecca-Hector
65252,65252,S,S,S,S,Rebecca-Marcus-Eliwood
65253,65253,S,A,S,S,Oswin-Rebecca-Eliwood
65254,65254,S,S,S,S,Canas-Heath-Hector
65255,65255,S,S,S,S,Lucius-Raven-Eliwood
65256,65256,S,S,S,S,Bartre-Canas-Lyn
65257,65257,S,S,S,S,Bartre-Guy-Hector
65258,65258,F,B,S,D,Kent-Florina-Lyn
65259,65259,S,S,S,S,Marcus-Guy-Lyn
65260,65260,S,S,S,S,Marcus-Canas-Hector
65261,65261,S,S,S,S,Matthew-Canas-Eliwood
65262,65262,S,S,S,S,Heath-Bartre-Hector
65263,65263,S,S,S,S,Sain-Lucius-Hector
65264,65264,S,S,S,S,Bartre-Canas-Lyn
65265,65265,S,A,S,S,Lowen-Matthew-Eliwood
65266,65266,S,S,S,S,Bartre-Florina-Lyn
65267,65267,S,S,S,S,Rath-Dorcas-Lyn
65268,65268,S,S,S,S,Marcus-Bartre-Lyn
65269,65269,S,S,S,S,Oswin-Rebecca-Lyn
65270,65270,S,S,S,S,Dart-Guy-Hector
65271,65271,S,S,S,S,Rath-Oswin-Eliwood
65272,65272,F,S,S,D,Oswin-Matthew-Hector
65273,65273,S,A,S,S,Kent-Lucius-Lyn
65274,65274,S,S,S,S,Rath-Dorcas-Eliwood
65275,65275,S,S,S,S,Marcus-Heath-Eliwood
65276,65276,S,S,S,S,Oswin-Guy-Eliwood
65277,65277,S,S,S,S,Lucius-Matthew-Eliwood
65278,65278,S,S,S,S,Dorcas-Marcus-Lyn
65279,65279,F,S,S,D,Lowen-Rebecca-Hector
65280,65280,F,A,S,D,Marcus-Lucius-Lyn
65281,65281,S,S,S,S,Dorcas-Raven-Hector
65282,65282,S,S,S,S,Dorcas-Raven-Hector
65283,65283,S,A,S,S,Kent-Dorcas-Eliwood
65284,65284,S,S,S,S,Lowen-Marcus-Eliwood
65285,65285,S,S,S,S,Rath-Canas-Hector
65286,65286,S,S,S,S,Guy-Kent-Lyn
65287,65287,S,S,S,S,Dorcas-Guy-Lyn
65288,65288,S,S,S,S,Marcus-Matthew-Lyn
65289,65289,S,S,S,S,Dorcas-Erk-Hector
65290,65290,F,S,S,D,Rebecca-Sain-Lyn
65291,65291,S,S,S,S,Kent-Florina-Eliwood
65292,65292,S,A,S,S,Rath-Matthew-Lyn
65293,65293,F,S,S,D,Marcus-Dart-Eliwood
65294,65294,S,S,S,S,Rath-Lowen-Hector
65295,65295,S,A,S,S,Dart-Lucius-Lyn
65296,65296,S,S,S,S,Matthew-Marcus-Hector
65297,65297,S,S,S,S,Erk-Lowen-Eliwood
65298,65298,S,S,S,S,Rebecca-Rebecca-Hector
65299,65299,S,S,S,S,Lucius-Erk-Hector
65300,65300,S,S,S,S,Lowen-Bartre-Hector
65301,65301,S,S,S,S,Oswin-Marcus-Lyn
65302,65302,F,S,S,D,Rebecca-Rebecca-Lyn
65303,65303,S,A,S,S,Kent-Lucius-Lyn
65304,65304,S,S,S,S,Guy-Sain-Hector
65305,65305,S,S,S,S,Guy-Rebecca-Hector
65306,65306,F,S,S,D,Lowen-Sain-Eliwood
65307,65307,S,S,S,S,Bartre-Heath-Lyn
65308,65308,S,B,S,A,Lucius-Kent-Hector
65309,65309,S,S,S,S,Erk-Kent-Lyn
65310,65310,S,S,S,S,Matthew-Lowen-Lyn
65311,65311,S,S,S,S,Lowen-Raven-Hector
65312,65312,S,S,S,S,Canas-Dorcas-Lyn
65313,65313,S,A,S,S,Guy-Erk-Hector
65314,65314,S,A,S,S,Matthew-Kent-Eliwood
65315,65315,S,S,S,S,Raven-Marcus-Lyn
65316,65316,S,S,S,S,Bartre-Rath-Eliwood
65317,65317,F,S,S,D,Florina-Heath-Lyn
65318,65318,S,S,S,S,Lucius-Guy-Eliwood
65319,65319,S,S,S,S,Raven-Oswin-Eliwood
65320,65320,S,S,S,S,Dorcas-Guy-Lyn
65321,65321,S,S,S,S,Canas-Florina-Hector
65322,65322,F,S,S,D,Matthew-Rebecca-Lyn
65323,65323,F,S,S,D,Lucius-Rath-Lyn
65324,65324,F,A,S,D,Matthew-Rebecca-Hector
65325,65325,S,S,S,S,Rath-Dart-Lyn
65326,65326,S,S,S,S,Rebecca-Heath-Eliwood
65327,65327,S,A,S,S,Rebecca-Rath-Eliwood
65328,65328,S,A,S,S,Erk-Sain-Lyn
65329,65329,F,S,S,D,Dart-Lowen-Lyn
65330,65330,F,S,S,D,Heath-Raven-Hector
65331,65331,S,S,S,S,Bartre-Kent-Hector
65332,65332,S,A,S,S,Dart-Bartre-Hector
65333,65333,F,S,S,D,Oswin-Rebecca-Eliwood
65334,65334,S,S,S,S,Rebecca-Dorcas-Eliwood
65335,65335,S,S,S,S,Kent-Canas-Lyn
65336,65336,F,A,S,D,Rebecca-Lowen-Eliwood
65337,65337,S,A,S,S,Canas-Bartre-Hector
65338,65338,S,B,S,A,Dart-Rebecca-Eliwood
65339,65339,S,S,S,S,Heath-Sain-Hector
65340,65340,S,S,S,S,Bartre-Erk-Eliwood
65341,65341,S,S,S,S,Rath-Dorcas-Lyn
65342,65342,S,S,S,S,Kent-Canas-Eliwood
65343,65343,S,S,S,S,Sain-Raven-Hector
65344,65344,S,A,S,S,Marcus-Rebecca-Eliwood
